"","fsl","wash","capacity_gaps","protection","shelter","health","impact","education","calculated_msni"
"37242",2,3,4,2,2,1,2,3,4
"37243",3,3,4,2,2,1,2,3,4
"37244",4,3,4,2,2,1,2,3,4
"37245",1,4,4,2,2,1,2,3,4
"37246",2,4,4,2,2,1,2,3,4
"37247",3,4,4,2,2,1,2,3,4
"37248",4,4,4,2,2,1,2,3,4
"37249",1,1,1,3,2,1,2,3,3
"37250",2,1,1,3,2,1,2,3,3
"37251",3,1,1,3,2,1,2,3,3
"37252",4,1,1,3,2,1,2,3,4
"37253",1,2,1,3,2,1,2,3,3
"37254",2,2,1,3,2,1,2,3,3
"37255",3,2,1,3,2,1,2,3,3
"37256",4,2,1,3,2,1,2,3,4
"37257",1,3,1,3,2,1,2,3,3
"37258",2,3,1,3,2,1,2,3,3
"37259",3,3,1,3,2,1,2,3,3
"37260",4,3,1,3,2,1,2,3,4
"37261",1,4,1,3,2,1,2,3,4
"37262",2,4,1,3,2,1,2,3,4
"37263",3,4,1,3,2,1,2,3,4
"37264",4,4,1,3,2,1,2,3,4
"37265",1,1,2,3,2,1,2,3,3
"37266",2,1,2,3,2,1,2,3,3
"37267",3,1,2,3,2,1,2,3,3
"37268",4,1,2,3,2,1,2,3,4
"37269",1,2,2,3,2,1,2,3,3
"37270",2,2,2,3,2,1,2,3,3
"37271",3,2,2,3,2,1,2,3,3
"37272",4,2,2,3,2,1,2,3,4
"37273",1,3,2,3,2,1,2,3,3
"37274",2,3,2,3,2,1,2,3,3
"37275",3,3,2,3,2,1,2,3,3
"37276",4,3,2,3,2,1,2,3,4
"37277",1,4,2,3,2,1,2,3,4
"37278",2,4,2,3,2,1,2,3,4
"37279",3,4,2,3,2,1,2,3,4
"37280",4,4,2,3,2,1,2,3,4
"37281",1,1,3,3,2,1,2,3,3
"37282",2,1,3,3,2,1,2,3,3
"37283",3,1,3,3,2,1,2,3,3
"37284",4,1,3,3,2,1,2,3,4
"37285",1,2,3,3,2,1,2,3,3
"37286",2,2,3,3,2,1,2,3,3
"37287",3,2,3,3,2,1,2,3,3
"37288",4,2,3,3,2,1,2,3,4
"37289",1,3,3,3,2,1,2,3,3
"37290",2,3,3,3,2,1,2,3,3
"37291",3,3,3,3,2,1,2,3,3
"37292",4,3,3,3,2,1,2,3,4
"37293",1,4,3,3,2,1,2,3,4
"37294",2,4,3,3,2,1,2,3,4
"37295",3,4,3,3,2,1,2,3,4
"37296",4,4,3,3,2,1,2,3,4
"37297",1,1,4,3,2,1,2,3,4
"37298",2,1,4,3,2,1,2,3,4
"37299",3,1,4,3,2,1,2,3,4
"37300",4,1,4,3,2,1,2,3,4
"37301",1,2,4,3,2,1,2,3,4
"37302",2,2,4,3,2,1,2,3,4
"37303",3,2,4,3,2,1,2,3,4
"37304",4,2,4,3,2,1,2,3,4
"37305",1,3,4,3,2,1,2,3,4
"37306",2,3,4,3,2,1,2,3,4
"37307",3,3,4,3,2,1,2,3,4
"37308",4,3,4,3,2,1,2,3,4
"37309",1,4,4,3,2,1,2,3,4
"37310",2,4,4,3,2,1,2,3,4
"37311",3,4,4,3,2,1,2,3,4
"37312",4,4,4,3,2,1,2,3,4
"37313",1,1,1,4,2,1,2,3,4
"37314",2,1,1,4,2,1,2,3,4
"37315",3,1,1,4,2,1,2,3,4
"37316",4,1,1,4,2,1,2,3,4
"37317",1,2,1,4,2,1,2,3,4
"37318",2,2,1,4,2,1,2,3,4
"37319",3,2,1,4,2,1,2,3,4
"37320",4,2,1,4,2,1,2,3,4
"37321",1,3,1,4,2,1,2,3,4
"37322",2,3,1,4,2,1,2,3,4
"37323",3,3,1,4,2,1,2,3,4
"37324",4,3,1,4,2,1,2,3,4
"37325",1,4,1,4,2,1,2,3,4
"37326",2,4,1,4,2,1,2,3,4
"37327",3,4,1,4,2,1,2,3,4
"37328",4,4,1,4,2,1,2,3,4
"37329",1,1,2,4,2,1,2,3,4
"37330",2,1,2,4,2,1,2,3,4
"37331",3,1,2,4,2,1,2,3,4
"37332",4,1,2,4,2,1,2,3,4
"37333",1,2,2,4,2,1,2,3,4
"37334",2,2,2,4,2,1,2,3,4
"37335",3,2,2,4,2,1,2,3,4
"37336",4,2,2,4,2,1,2,3,4
"37337",1,3,2,4,2,1,2,3,4
"37338",2,3,2,4,2,1,2,3,4
"37339",3,3,2,4,2,1,2,3,4
"37340",4,3,2,4,2,1,2,3,4
"37341",1,4,2,4,2,1,2,3,4
"37342",2,4,2,4,2,1,2,3,4
"37343",3,4,2,4,2,1,2,3,4
"37344",4,4,2,4,2,1,2,3,4
"37345",1,1,3,4,2,1,2,3,4
"37346",2,1,3,4,2,1,2,3,4
"37347",3,1,3,4,2,1,2,3,4
"37348",4,1,3,4,2,1,2,3,4
"37349",1,2,3,4,2,1,2,3,4
"37350",2,2,3,4,2,1,2,3,4
"37351",3,2,3,4,2,1,2,3,4
"37352",4,2,3,4,2,1,2,3,4
"37353",1,3,3,4,2,1,2,3,4
"37354",2,3,3,4,2,1,2,3,4
"37355",3,3,3,4,2,1,2,3,4
"37356",4,3,3,4,2,1,2,3,4
"37357",1,4,3,4,2,1,2,3,4
"37358",2,4,3,4,2,1,2,3,4
"37359",3,4,3,4,2,1,2,3,4
"37360",4,4,3,4,2,1,2,3,4
"37361",1,1,4,4,2,1,2,3,4
"37362",2,1,4,4,2,1,2,3,4
"37363",3,1,4,4,2,1,2,3,4
"37364",4,1,4,4,2,1,2,3,4
"37365",1,2,4,4,2,1,2,3,4
"37366",2,2,4,4,2,1,2,3,4
"37367",3,2,4,4,2,1,2,3,4
"37368",4,2,4,4,2,1,2,3,4
"37369",1,3,4,4,2,1,2,3,4
"37370",2,3,4,4,2,1,2,3,4
"37371",3,3,4,4,2,1,2,3,4
"37372",4,3,4,4,2,1,2,3,4
"37373",1,4,4,4,2,1,2,3,4
"37374",2,4,4,4,2,1,2,3,4
"37375",3,4,4,4,2,1,2,3,4
"37376",4,4,4,4,2,1,2,3,4
"37377",1,1,1,1,3,1,2,3,2
"37378",2,1,1,1,3,1,2,3,2
"37379",3,1,1,1,3,1,2,3,3
"37380",4,1,1,1,3,1,2,3,4
"37381",1,2,1,1,3,1,2,3,2
"37382",2,2,1,1,3,1,2,3,2
"37383",3,2,1,1,3,1,2,3,3
"37384",4,2,1,1,3,1,2,3,4
"37385",1,3,1,1,3,1,2,3,3
"37386",2,3,1,1,3,1,2,3,3
"37387",3,3,1,1,3,1,2,3,3
"37388",4,3,1,1,3,1,2,3,4
"37389",1,4,1,1,3,1,2,3,4
"37390",2,4,1,1,3,1,2,3,4
"37391",3,4,1,1,3,1,2,3,4
"37392",4,4,1,1,3,1,2,3,4
"37393",1,1,2,1,3,1,2,3,2
"37394",2,1,2,1,3,1,2,3,2
"37395",3,1,2,1,3,1,2,3,3
"37396",4,1,2,1,3,1,2,3,4
"37397",1,2,2,1,3,1,2,3,2
"37398",2,2,2,1,3,1,2,3,2
"37399",3,2,2,1,3,1,2,3,3
"37400",4,2,2,1,3,1,2,3,4
"37401",1,3,2,1,3,1,2,3,3
"37402",2,3,2,1,3,1,2,3,3
"37403",3,3,2,1,3,1,2,3,3
"37404",4,3,2,1,3,1,2,3,4
"37405",1,4,2,1,3,1,2,3,4
"37406",2,4,2,1,3,1,2,3,4
"37407",3,4,2,1,3,1,2,3,4
"37408",4,4,2,1,3,1,2,3,4
"37409",1,1,3,1,3,1,2,3,3
"37410",2,1,3,1,3,1,2,3,3
"37411",3,1,3,1,3,1,2,3,3
"37412",4,1,3,1,3,1,2,3,4
"37413",1,2,3,1,3,1,2,3,3
"37414",2,2,3,1,3,1,2,3,3
"37415",3,2,3,1,3,1,2,3,3
"37416",4,2,3,1,3,1,2,3,4
"37417",1,3,3,1,3,1,2,3,3
"37418",2,3,3,1,3,1,2,3,3
"37419",3,3,3,1,3,1,2,3,3
"37420",4,3,3,1,3,1,2,3,4
"37421",1,4,3,1,3,1,2,3,4
"37422",2,4,3,1,3,1,2,3,4
"37423",3,4,3,1,3,1,2,3,4
"37424",4,4,3,1,3,1,2,3,4
"37425",1,1,4,1,3,1,2,3,4
"37426",2,1,4,1,3,1,2,3,4
"37427",3,1,4,1,3,1,2,3,4
"37428",4,1,4,1,3,1,2,3,4
"37429",1,2,4,1,3,1,2,3,4
"37430",2,2,4,1,3,1,2,3,4
"37431",3,2,4,1,3,1,2,3,4
"37432",4,2,4,1,3,1,2,3,4
"37433",1,3,4,1,3,1,2,3,4
"37434",2,3,4,1,3,1,2,3,4
"37435",3,3,4,1,3,1,2,3,4
"37436",4,3,4,1,3,1,2,3,4
"37437",1,4,4,1,3,1,2,3,4
"37438",2,4,4,1,3,1,2,3,4
"37439",3,4,4,1,3,1,2,3,4
"37440",4,4,4,1,3,1,2,3,4
"37441",1,1,1,2,3,1,2,3,2
"37442",2,1,1,2,3,1,2,3,2
"37443",3,1,1,2,3,1,2,3,3
"37444",4,1,1,2,3,1,2,3,4
"37445",1,2,1,2,3,1,2,3,2
"37446",2,2,1,2,3,1,2,3,2
"37447",3,2,1,2,3,1,2,3,3
"37448",4,2,1,2,3,1,2,3,4
"37449",1,3,1,2,3,1,2,3,3
"37450",2,3,1,2,3,1,2,3,3
"37451",3,3,1,2,3,1,2,3,3
"37452",4,3,1,2,3,1,2,3,4
"37453",1,4,1,2,3,1,2,3,4
"37454",2,4,1,2,3,1,2,3,4
"37455",3,4,1,2,3,1,2,3,4
"37456",4,4,1,2,3,1,2,3,4
"37457",1,1,2,2,3,1,2,3,2
"37458",2,1,2,2,3,1,2,3,2
"37459",3,1,2,2,3,1,2,3,3
"37460",4,1,2,2,3,1,2,3,4
"37461",1,2,2,2,3,1,2,3,2
"37462",2,2,2,2,3,1,2,3,2
"37463",3,2,2,2,3,1,2,3,3
"37464",4,2,2,2,3,1,2,3,4
"37465",1,3,2,2,3,1,2,3,3
"37466",2,3,2,2,3,1,2,3,3
"37467",3,3,2,2,3,1,2,3,3
"37468",4,3,2,2,3,1,2,3,4
"37469",1,4,2,2,3,1,2,3,4
"37470",2,4,2,2,3,1,2,3,4
"37471",3,4,2,2,3,1,2,3,4
"37472",4,4,2,2,3,1,2,3,4
"37473",1,1,3,2,3,1,2,3,3
"37474",2,1,3,2,3,1,2,3,3
"37475",3,1,3,2,3,1,2,3,3
"37476",4,1,3,2,3,1,2,3,4
"37477",1,2,3,2,3,1,2,3,3
"37478",2,2,3,2,3,1,2,3,3
"37479",3,2,3,2,3,1,2,3,3
"37480",4,2,3,2,3,1,2,3,4
"37481",1,3,3,2,3,1,2,3,3
"37482",2,3,3,2,3,1,2,3,3
"37483",3,3,3,2,3,1,2,3,3
"37484",4,3,3,2,3,1,2,3,4
"37485",1,4,3,2,3,1,2,3,4
"37486",2,4,3,2,3,1,2,3,4
"37487",3,4,3,2,3,1,2,3,4
"37488",4,4,3,2,3,1,2,3,4
"37489",1,1,4,2,3,1,2,3,4
"37490",2,1,4,2,3,1,2,3,4
"37491",3,1,4,2,3,1,2,3,4
"37492",4,1,4,2,3,1,2,3,4
"37493",1,2,4,2,3,1,2,3,4
"37494",2,2,4,2,3,1,2,3,4
"37495",3,2,4,2,3,1,2,3,4
"37496",4,2,4,2,3,1,2,3,4
"37497",1,3,4,2,3,1,2,3,4
"37498",2,3,4,2,3,1,2,3,4
"37499",3,3,4,2,3,1,2,3,4
"37500",4,3,4,2,3,1,2,3,4
"37501",1,4,4,2,3,1,2,3,4
"37502",2,4,4,2,3,1,2,3,4
"37503",3,4,4,2,3,1,2,3,4
"37504",4,4,4,2,3,1,2,3,4
"37505",1,1,1,3,3,1,2,3,3
"37506",2,1,1,3,3,1,2,3,3
"37507",3,1,1,3,3,1,2,3,3
"37508",4,1,1,3,3,1,2,3,4
"37509",1,2,1,3,3,1,2,3,3
"37510",2,2,1,3,3,1,2,3,3
"37511",3,2,1,3,3,1,2,3,3
"37512",4,2,1,3,3,1,2,3,4
"37513",1,3,1,3,3,1,2,3,3
"37514",2,3,1,3,3,1,2,3,3
"37515",3,3,1,3,3,1,2,3,3
"37516",4,3,1,3,3,1,2,3,4
"37517",1,4,1,3,3,1,2,3,4
"37518",2,4,1,3,3,1,2,3,4
"37519",3,4,1,3,3,1,2,3,4
"37520",4,4,1,3,3,1,2,3,4
"37521",1,1,2,3,3,1,2,3,3
"37522",2,1,2,3,3,1,2,3,3
"37523",3,1,2,3,3,1,2,3,3
"37524",4,1,2,3,3,1,2,3,4
"37525",1,2,2,3,3,1,2,3,3
"37526",2,2,2,3,3,1,2,3,3
"37527",3,2,2,3,3,1,2,3,3
"37528",4,2,2,3,3,1,2,3,4
"37529",1,3,2,3,3,1,2,3,3
"37530",2,3,2,3,3,1,2,3,3
"37531",3,3,2,3,3,1,2,3,3
"37532",4,3,2,3,3,1,2,3,4
"37533",1,4,2,3,3,1,2,3,4
"37534",2,4,2,3,3,1,2,3,4
"37535",3,4,2,3,3,1,2,3,4
"37536",4,4,2,3,3,1,2,3,4
"37537",1,1,3,3,3,1,2,3,3
"37538",2,1,3,3,3,1,2,3,3
"37539",3,1,3,3,3,1,2,3,3
"37540",4,1,3,3,3,1,2,3,4
"37541",1,2,3,3,3,1,2,3,3
"37542",2,2,3,3,3,1,2,3,3
"37543",3,2,3,3,3,1,2,3,3
"37544",4,2,3,3,3,1,2,3,4
"37545",1,3,3,3,3,1,2,3,3
"37546",2,3,3,3,3,1,2,3,3
"37547",3,3,3,3,3,1,2,3,3
"37548",4,3,3,3,3,1,2,3,4
"37549",1,4,3,3,3,1,2,3,4
"37550",2,4,3,3,3,1,2,3,4
"37551",3,4,3,3,3,1,2,3,4
"37552",4,4,3,3,3,1,2,3,4
"37553",1,1,4,3,3,1,2,3,4
"37554",2,1,4,3,3,1,2,3,4
"37555",3,1,4,3,3,1,2,3,4
"37556",4,1,4,3,3,1,2,3,4
"37557",1,2,4,3,3,1,2,3,4
"37558",2,2,4,3,3,1,2,3,4
"37559",3,2,4,3,3,1,2,3,4
"37560",4,2,4,3,3,1,2,3,4
"37561",1,3,4,3,3,1,2,3,4
"37562",2,3,4,3,3,1,2,3,4
"37563",3,3,4,3,3,1,2,3,4
"37564",4,3,4,3,3,1,2,3,4
"37565",1,4,4,3,3,1,2,3,4
"37566",2,4,4,3,3,1,2,3,4
"37567",3,4,4,3,3,1,2,3,4
"37568",4,4,4,3,3,1,2,3,4
"37569",1,1,1,4,3,1,2,3,4
"37570",2,1,1,4,3,1,2,3,4
"37571",3,1,1,4,3,1,2,3,4
"37572",4,1,1,4,3,1,2,3,4
"37573",1,2,1,4,3,1,2,3,4
"37574",2,2,1,4,3,1,2,3,4
"37575",3,2,1,4,3,1,2,3,4
"37576",4,2,1,4,3,1,2,3,4
"37577",1,3,1,4,3,1,2,3,4
"37578",2,3,1,4,3,1,2,3,4
"37579",3,3,1,4,3,1,2,3,4
"37580",4,3,1,4,3,1,2,3,4
"37581",1,4,1,4,3,1,2,3,4
"37582",2,4,1,4,3,1,2,3,4
"37583",3,4,1,4,3,1,2,3,4
"37584",4,4,1,4,3,1,2,3,4
"37585",1,1,2,4,3,1,2,3,4
"37586",2,1,2,4,3,1,2,3,4
"37587",3,1,2,4,3,1,2,3,4
"37588",4,1,2,4,3,1,2,3,4
"37589",1,2,2,4,3,1,2,3,4
"37590",2,2,2,4,3,1,2,3,4
"37591",3,2,2,4,3,1,2,3,4
"37592",4,2,2,4,3,1,2,3,4
"37593",1,3,2,4,3,1,2,3,4
"37594",2,3,2,4,3,1,2,3,4
"37595",3,3,2,4,3,1,2,3,4
"37596",4,3,2,4,3,1,2,3,4
"37597",1,4,2,4,3,1,2,3,4
"37598",2,4,2,4,3,1,2,3,4
"37599",3,4,2,4,3,1,2,3,4
"37600",4,4,2,4,3,1,2,3,4
"37601",1,1,3,4,3,1,2,3,4
"37602",2,1,3,4,3,1,2,3,4
"37603",3,1,3,4,3,1,2,3,4
"37604",4,1,3,4,3,1,2,3,4
"37605",1,2,3,4,3,1,2,3,4
"37606",2,2,3,4,3,1,2,3,4
"37607",3,2,3,4,3,1,2,3,4
"37608",4,2,3,4,3,1,2,3,4
"37609",1,3,3,4,3,1,2,3,4
"37610",2,3,3,4,3,1,2,3,4
"37611",3,3,3,4,3,1,2,3,4
"37612",4,3,3,4,3,1,2,3,4
"37613",1,4,3,4,3,1,2,3,4
"37614",2,4,3,4,3,1,2,3,4
"37615",3,4,3,4,3,1,2,3,4
"37616",4,4,3,4,3,1,2,3,4
"37617",1,1,4,4,3,1,2,3,4
"37618",2,1,4,4,3,1,2,3,4
"37619",3,1,4,4,3,1,2,3,4
"37620",4,1,4,4,3,1,2,3,4
"37621",1,2,4,4,3,1,2,3,4
"37622",2,2,4,4,3,1,2,3,4
"37623",3,2,4,4,3,1,2,3,4
"37624",4,2,4,4,3,1,2,3,4
"37625",1,3,4,4,3,1,2,3,4
"37626",2,3,4,4,3,1,2,3,4
"37627",3,3,4,4,3,1,2,3,4
"37628",4,3,4,4,3,1,2,3,4
"37629",1,4,4,4,3,1,2,3,4
"37630",2,4,4,4,3,1,2,3,4
"37631",3,4,4,4,3,1,2,3,4
"37632",4,4,4,4,3,1,2,3,4
"37633",1,1,1,1,4,1,2,3,2
"37634",2,1,1,1,4,1,2,3,2
"37635",3,1,1,1,4,1,2,3,3
"37636",4,1,1,1,4,1,2,3,4
"37637",1,2,1,1,4,1,2,3,2
"37638",2,2,1,1,4,1,2,3,2
"37639",3,2,1,1,4,1,2,3,3
"37640",4,2,1,1,4,1,2,3,4
"37641",1,3,1,1,4,1,2,3,3
"37642",2,3,1,1,4,1,2,3,3
"37643",3,3,1,1,4,1,2,3,3
"37644",4,3,1,1,4,1,2,3,4
"37645",1,4,1,1,4,1,2,3,4
"37646",2,4,1,1,4,1,2,3,4
"37647",3,4,1,1,4,1,2,3,4
"37648",4,4,1,1,4,1,2,3,4
"37649",1,1,2,1,4,1,2,3,2
"37650",2,1,2,1,4,1,2,3,2
"37651",3,1,2,1,4,1,2,3,3
"37652",4,1,2,1,4,1,2,3,4
"37653",1,2,2,1,4,1,2,3,2
"37654",2,2,2,1,4,1,2,3,2
"37655",3,2,2,1,4,1,2,3,3
"37656",4,2,2,1,4,1,2,3,4
"37657",1,3,2,1,4,1,2,3,3
"37658",2,3,2,1,4,1,2,3,3
"37659",3,3,2,1,4,1,2,3,3
"37660",4,3,2,1,4,1,2,3,4
"37661",1,4,2,1,4,1,2,3,4
"37662",2,4,2,1,4,1,2,3,4
"37663",3,4,2,1,4,1,2,3,4
"37664",4,4,2,1,4,1,2,3,4
"37665",1,1,3,1,4,1,2,3,3
"37666",2,1,3,1,4,1,2,3,3
"37667",3,1,3,1,4,1,2,3,3
"37668",4,1,3,1,4,1,2,3,4
"37669",1,2,3,1,4,1,2,3,3
"37670",2,2,3,1,4,1,2,3,3
"37671",3,2,3,1,4,1,2,3,3
"37672",4,2,3,1,4,1,2,3,4
"37673",1,3,3,1,4,1,2,3,3
"37674",2,3,3,1,4,1,2,3,3
"37675",3,3,3,1,4,1,2,3,3
"37676",4,3,3,1,4,1,2,3,4
"37677",1,4,3,1,4,1,2,3,4
"37678",2,4,3,1,4,1,2,3,4
"37679",3,4,3,1,4,1,2,3,4
"37680",4,4,3,1,4,1,2,3,4
"37681",1,1,4,1,4,1,2,3,4
"37682",2,1,4,1,4,1,2,3,4
"37683",3,1,4,1,4,1,2,3,4
"37684",4,1,4,1,4,1,2,3,4
"37685",1,2,4,1,4,1,2,3,4
"37686",2,2,4,1,4,1,2,3,4
"37687",3,2,4,1,4,1,2,3,4
"37688",4,2,4,1,4,1,2,3,4
"37689",1,3,4,1,4,1,2,3,4
"37690",2,3,4,1,4,1,2,3,4
"37691",3,3,4,1,4,1,2,3,4
"37692",4,3,4,1,4,1,2,3,4
"37693",1,4,4,1,4,1,2,3,4
"37694",2,4,4,1,4,1,2,3,4
"37695",3,4,4,1,4,1,2,3,4
"37696",4,4,4,1,4,1,2,3,4
"37697",1,1,1,2,4,1,2,3,2
"37698",2,1,1,2,4,1,2,3,2
"37699",3,1,1,2,4,1,2,3,3
"37700",4,1,1,2,4,1,2,3,4
"37701",1,2,1,2,4,1,2,3,2
"37702",2,2,1,2,4,1,2,3,2
"37703",3,2,1,2,4,1,2,3,3
"37704",4,2,1,2,4,1,2,3,4
"37705",1,3,1,2,4,1,2,3,3
"37706",2,3,1,2,4,1,2,3,3
"37707",3,3,1,2,4,1,2,3,3
"37708",4,3,1,2,4,1,2,3,4
"37709",1,4,1,2,4,1,2,3,4
"37710",2,4,1,2,4,1,2,3,4
"37711",3,4,1,2,4,1,2,3,4
"37712",4,4,1,2,4,1,2,3,4
"37713",1,1,2,2,4,1,2,3,2
"37714",2,1,2,2,4,1,2,3,2
"37715",3,1,2,2,4,1,2,3,3
"37716",4,1,2,2,4,1,2,3,4
"37717",1,2,2,2,4,1,2,3,2
"37718",2,2,2,2,4,1,2,3,2
"37719",3,2,2,2,4,1,2,3,3
"37720",4,2,2,2,4,1,2,3,4
"37721",1,3,2,2,4,1,2,3,3
"37722",2,3,2,2,4,1,2,3,3
"37723",3,3,2,2,4,1,2,3,3
"37724",4,3,2,2,4,1,2,3,4
"37725",1,4,2,2,4,1,2,3,4
"37726",2,4,2,2,4,1,2,3,4
"37727",3,4,2,2,4,1,2,3,4
"37728",4,4,2,2,4,1,2,3,4
"37729",1,1,3,2,4,1,2,3,3
"37730",2,1,3,2,4,1,2,3,3
"37731",3,1,3,2,4,1,2,3,3
"37732",4,1,3,2,4,1,2,3,4
"37733",1,2,3,2,4,1,2,3,3
"37734",2,2,3,2,4,1,2,3,3
"37735",3,2,3,2,4,1,2,3,3
"37736",4,2,3,2,4,1,2,3,4
"37737",1,3,3,2,4,1,2,3,3
"37738",2,3,3,2,4,1,2,3,3
"37739",3,3,3,2,4,1,2,3,3
"37740",4,3,3,2,4,1,2,3,4
"37741",1,4,3,2,4,1,2,3,4
"37742",2,4,3,2,4,1,2,3,4
"37743",3,4,3,2,4,1,2,3,4
"37744",4,4,3,2,4,1,2,3,4
"37745",1,1,4,2,4,1,2,3,4
"37746",2,1,4,2,4,1,2,3,4
"37747",3,1,4,2,4,1,2,3,4
"37748",4,1,4,2,4,1,2,3,4
"37749",1,2,4,2,4,1,2,3,4
"37750",2,2,4,2,4,1,2,3,4
"37751",3,2,4,2,4,1,2,3,4
"37752",4,2,4,2,4,1,2,3,4
"37753",1,3,4,2,4,1,2,3,4
"37754",2,3,4,2,4,1,2,3,4
"37755",3,3,4,2,4,1,2,3,4
"37756",4,3,4,2,4,1,2,3,4
"37757",1,4,4,2,4,1,2,3,4
"37758",2,4,4,2,4,1,2,3,4
"37759",3,4,4,2,4,1,2,3,4
"37760",4,4,4,2,4,1,2,3,4
"37761",1,1,1,3,4,1,2,3,3
"37762",2,1,1,3,4,1,2,3,3
"37763",3,1,1,3,4,1,2,3,3
"37764",4,1,1,3,4,1,2,3,4
"37765",1,2,1,3,4,1,2,3,3
"37766",2,2,1,3,4,1,2,3,3
"37767",3,2,1,3,4,1,2,3,3
"37768",4,2,1,3,4,1,2,3,4
"37769",1,3,1,3,4,1,2,3,3
"37770",2,3,1,3,4,1,2,3,3
"37771",3,3,1,3,4,1,2,3,3
"37772",4,3,1,3,4,1,2,3,4
"37773",1,4,1,3,4,1,2,3,4
"37774",2,4,1,3,4,1,2,3,4
"37775",3,4,1,3,4,1,2,3,4
"37776",4,4,1,3,4,1,2,3,4
"37777",1,1,2,3,4,1,2,3,3
"37778",2,1,2,3,4,1,2,3,3
"37779",3,1,2,3,4,1,2,3,3
"37780",4,1,2,3,4,1,2,3,4
"37781",1,2,2,3,4,1,2,3,3
"37782",2,2,2,3,4,1,2,3,3
"37783",3,2,2,3,4,1,2,3,3
"37784",4,2,2,3,4,1,2,3,4
"37785",1,3,2,3,4,1,2,3,3
"37786",2,3,2,3,4,1,2,3,3
"37787",3,3,2,3,4,1,2,3,3
"37788",4,3,2,3,4,1,2,3,4
"37789",1,4,2,3,4,1,2,3,4
"37790",2,4,2,3,4,1,2,3,4
"37791",3,4,2,3,4,1,2,3,4
"37792",4,4,2,3,4,1,2,3,4
"37793",1,1,3,3,4,1,2,3,3
"37794",2,1,3,3,4,1,2,3,3
"37795",3,1,3,3,4,1,2,3,3
"37796",4,1,3,3,4,1,2,3,4
"37797",1,2,3,3,4,1,2,3,3
"37798",2,2,3,3,4,1,2,3,3
"37799",3,2,3,3,4,1,2,3,3
"37800",4,2,3,3,4,1,2,3,4
"37801",1,3,3,3,4,1,2,3,3
"37802",2,3,3,3,4,1,2,3,3
"37803",3,3,3,3,4,1,2,3,3
"37804",4,3,3,3,4,1,2,3,4
"37805",1,4,3,3,4,1,2,3,4
"37806",2,4,3,3,4,1,2,3,4
"37807",3,4,3,3,4,1,2,3,4
"37808",4,4,3,3,4,1,2,3,4
"37809",1,1,4,3,4,1,2,3,4
"37810",2,1,4,3,4,1,2,3,4
"37811",3,1,4,3,4,1,2,3,4
"37812",4,1,4,3,4,1,2,3,4
"37813",1,2,4,3,4,1,2,3,4
"37814",2,2,4,3,4,1,2,3,4
"37815",3,2,4,3,4,1,2,3,4
"37816",4,2,4,3,4,1,2,3,4
"37817",1,3,4,3,4,1,2,3,4
"37818",2,3,4,3,4,1,2,3,4
"37819",3,3,4,3,4,1,2,3,4
"37820",4,3,4,3,4,1,2,3,4
"37821",1,4,4,3,4,1,2,3,4
"37822",2,4,4,3,4,1,2,3,4
"37823",3,4,4,3,4,1,2,3,4
"37824",4,4,4,3,4,1,2,3,4
"37825",1,1,1,4,4,1,2,3,4
"37826",2,1,1,4,4,1,2,3,4
"37827",3,1,1,4,4,1,2,3,4
"37828",4,1,1,4,4,1,2,3,4
"37829",1,2,1,4,4,1,2,3,4
"37830",2,2,1,4,4,1,2,3,4
"37831",3,2,1,4,4,1,2,3,4
"37832",4,2,1,4,4,1,2,3,4
"37833",1,3,1,4,4,1,2,3,4
"37834",2,3,1,4,4,1,2,3,4
"37835",3,3,1,4,4,1,2,3,4
"37836",4,3,1,4,4,1,2,3,4
"37837",1,4,1,4,4,1,2,3,4
"37838",2,4,1,4,4,1,2,3,4
"37839",3,4,1,4,4,1,2,3,4
"37840",4,4,1,4,4,1,2,3,4
"37841",1,1,2,4,4,1,2,3,4
"37842",2,1,2,4,4,1,2,3,4
"37843",3,1,2,4,4,1,2,3,4
"37844",4,1,2,4,4,1,2,3,4
"37845",1,2,2,4,4,1,2,3,4
"37846",2,2,2,4,4,1,2,3,4
"37847",3,2,2,4,4,1,2,3,4
"37848",4,2,2,4,4,1,2,3,4
"37849",1,3,2,4,4,1,2,3,4
"37850",2,3,2,4,4,1,2,3,4
"37851",3,3,2,4,4,1,2,3,4
"37852",4,3,2,4,4,1,2,3,4
"37853",1,4,2,4,4,1,2,3,4
"37854",2,4,2,4,4,1,2,3,4
"37855",3,4,2,4,4,1,2,3,4
"37856",4,4,2,4,4,1,2,3,4
"37857",1,1,3,4,4,1,2,3,4
"37858",2,1,3,4,4,1,2,3,4
"37859",3,1,3,4,4,1,2,3,4
"37860",4,1,3,4,4,1,2,3,4
"37861",1,2,3,4,4,1,2,3,4
"37862",2,2,3,4,4,1,2,3,4
"37863",3,2,3,4,4,1,2,3,4
"37864",4,2,3,4,4,1,2,3,4
"37865",1,3,3,4,4,1,2,3,4
"37866",2,3,3,4,4,1,2,3,4
"37867",3,3,3,4,4,1,2,3,4
"37868",4,3,3,4,4,1,2,3,4
"37869",1,4,3,4,4,1,2,3,4
"37870",2,4,3,4,4,1,2,3,4
"37871",3,4,3,4,4,1,2,3,4
"37872",4,4,3,4,4,1,2,3,4
"37873",1,1,4,4,4,1,2,3,4
"37874",2,1,4,4,4,1,2,3,4
"37875",3,1,4,4,4,1,2,3,4
